what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1304964945267
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1304964945268
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1304964945269
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1304964945292
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1304964945292
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1304964945297
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1304964945297
started,bundle,org.eclipse.dltk.core,2.0.1.v20100806-1245,"org.eclipse.dltk.core",1304964945299
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100806-1245,"org.eclipse.dltk.launching",1304964945300
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1304964945305
started,bundle,org.eclipse.php.core,2.2.1.v20101001-2300,"org.eclipse.php.core",1304964945306
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1304964945306
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1304964945307
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1304964945308
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1304964945309
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1304964945310
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1304964945311
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1304964945312
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1304964945312
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1304964945313
started,bundle,com.python.pydev.analysis,2.0.0.2011040403,"com.python.pydev.analysis",1304964945314
started,bundle,org.python.pydev,2.0.0.2011040403,"org.python.pydev",1304964945315
started,bundle,org.python.pydev.core,2.0.0.2011040403,"org.python.pydev.core",1304964945316
os,sysinfo,,,"win32",1304964945329
arch,sysinfo,,,"x86_64",1304964945329
ws,sysinfo,,,"win32",1304964945329
locale,sysinfo,,,"en_CA",1304964945329
processors,sysinfo,,,"4",1304964945330
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1304964945330
java.runtime.version,sysinfo,,,"1.5.0_15-b04",1304964945330
java.specification.name,sysinfo,,,"Java Platform API Specification",1304964945330
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1304964945330
java.specification.version,sysinfo,,,"1.5",1304964945330
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1304964945330
java.version,sysinfo,,,"1.5.0_15",1304964945330
java.vm.info,sysinfo,,,"mixed mode",1304964945330
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1304964945330
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1304964945330
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1304964945330
java.vm.specification.version,sysinfo,,,"1.0",1304964945330
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1304964945330
java.vm.version,sysinfo,,,"1.5.0_15-b04",1304964945330
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1304964945562
started,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1304964945571
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1304964945572
started,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1304964945581
started,bundle,org.eclipse.dltk.core.index.sql,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql",1304964945650
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql.h2",1304964947933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304964958123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304965038113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304965082527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304965091455
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304965121502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304965122307
